SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Feb-06,2.3593,,,0.8446,41.985,23.0296,369.2034,5.0822,1.0246,0.6317,5.6311,352.4683,54.9934,8.3395,6.6762,50.0734,70.0442,14.3415,1729.8024,2.3606,78.5918,2.0345,10.9885,,1.4719,,,,13.7987,,210.6751,2.5826,,11.8306,,2.2878,2.9039,13.6763,,6.6712,56.891,1.7789,10.8251
03-Feb-06,2.3532,,,0.8415,41.7362,22.947,367.6738,5.064,1.0209,0.6292,5.6147,351.1894,54.7771,8.2817,6.5911,49.7411,69.8007,14.1907,1707.658,2.3305,77.7128,2.0191,10.9493,,1.4666,,,,13.6549,,209.7102,2.564,,11.7808,,2.2803,2.88,13.6092,,6.6009,56.4875,1.7602,10.7483
06-Feb-06,2.3558,,,0.839,41.3981,22.8664,365.5781,5.0459,1.0173,0.6275,5.5825,349.9846,54.6007,8.2436,6.5462,49.4601,69.0078,14.106,1686.1955,2.3286,77.3328,2.0064,10.9125,,1.4614,,,,13.5834,,208.0125,2.5657,,11.7606,,2.2745,2.8498,13.6035,,6.5667,56.1797,1.7508,10.7096
07-Feb-06,2.3486,,,0.8357,41.5224,22.7878,364.9342,5.0289,1.0138,0.6251,5.569,348.7898,54.9397,8.2001,6.5,49.2404,68.8566,14.0238,1685.7233,2.3173,76.9,2.0039,10.877,,1.4564,,,,13.5091,,205.4902,2.5592,,11.7227,,2.2661,2.8335,13.5466,,6.5294,56.1063,1.741,10.7373
08-Feb-06,2.3556,,,0.8371,41.487,22.802,366.6331,5.0317,1.0144,0.6262,5.575,349.0068,54.8653,8.2112,6.5028,49.2386,69.1811,14.0234,1692.3026,2.323,76.9395,2.0088,10.8821,,1.4573,,,,13.5191,,206.5245,2.5705,,11.7166,,2.2653,2.8421,13.4999,,6.531,56.3271,1.7415,10.8387
09-Feb-06,2.3514,,,0.8349,41.2876,22.7668,365.1499,5.0242,1.0129,0.6242,5.5239,348.4602,54.6452,8.1659,6.486,49.1751,68.8249,14.0076,1691.7095,2.3147,76.7291,1.9928,10.8631,,1.4551,,,,13.4985,,206.2051,2.5681,,11.667,,2.265,2.8326,13.4834,,6.5218,56.379,1.7391,10.6876
10-Feb-06,2.3641,,,0.8408,41.4785,22.9148,367.5542,5.0569,1.0195,0.6245,5.5488,350.7414,54.8908,8.1931,6.4973,49.2874,68.4184,14.0417,1688.5207,2.3178,76.9587,2.0143,10.9329,,1.4645,,,,13.5378,,205.264,2.5691,,11.8283,,2.2779,2.8372,13.5928,,6.5428,56.284,1.7447,10.7098
13-Feb-06,2.3556,,,0.8403,41.6983,22.902,368.388,5.0541,1.0189,0.6284,5.5858,350.5526,55.0064,8.1982,6.4889,49.1553,68.4271,14.0185,1702.1822,2.316,76.9925,2.0137,10.9266,,1.4637,,,,13.524,,205.3075,2.5632,,11.8678,,2.2777,2.8382,13.6828,,6.5355,56.4129,1.7427,10.7347
14-Feb-06,2.342,,,0.8366,41.6497,22.7857,366.401,5.0284,1.0139,0.6252,5.5253,348.7945,54.6907,8.1639,6.4341,48.8214,68.0236,13.909,1675.3041,2.297,76.3828,1.9974,10.8723,,1.4563,,,,13.4175,,203.0939,2.5682,,11.8643,,2.2697,2.8166,13.5908,,6.4837,55.8002,1.7289,10.6492
15-Feb-06,2.3509,,,0.8418,41.6265,22.9294,367.9776,5.0601,1.0201,0.6291,5.5299,350.9635,54.8237,8.2357,6.4899,49.2101,68.5876,14.0462,1696.8147,2.322,77.0629,2.0116,10.9413,,1.4655,,,,13.5353,,204.8734,2.5763,,11.9252,,2.2829,2.8387,13.6666,,6.5405,56.4169,1.7439,10.5747
16-Feb-06,2.3536,,,0.8387,41.4004,22.8451,366.8732,5.0413,1.0164,0.627,5.5067,349.6443,54.5966,8.1507,6.4562,48.9658,68.3968,13.9657,1691.1366,2.3073,76.8044,2.0117,10.9015,,1.4601,,,,13.467,,204.5051,2.5978,,11.833,,2.276,2.8372,13.7021,,6.5077,56.2263,1.7353,10.5347
17-Feb-06,2.3581,,,0.8386,41.3889,22.8443,367.46,5.0413,1.0163,0.6269,5.4877,349.6184,54.4591,8.1612,6.4752,49.0574,68.4452,14.0049,1693.1584,2.3018,77.3478,2.0037,10.9001,,1.46,,,,13.507,,206.1796,2.6106,,11.7572,,2.2834,2.8445,13.6729,,6.5274,56.3626,1.7405,10.5018
20-Feb-06,2.3532,,,0.8392,41.5011,22.8522,367.5872,5.0431,1.0164,0.627,5.5075,349.7833,54.3976,8.2077,6.4893,49.1226,68.6182,14.0412,1688.627,2.3007,77.3689,2.0042,10.8994,,1.4605,,,,13.5416,,206.3693,2.6055,,11.7763,,2.2794,2.8423,13.6652,,6.5437,56.5252,1.7449,10.5195
21-Feb-06,2.358,,,0.8414,41.7086,22.9149,368.6535,5.0569,1.0195,0.6287,5.5311,350.7348,54.5614,8.2147,6.4815,49.1362,68.7273,14.0226,1687.9889,2.297,77.328,1.9974,10.9294,,1.4645,,,,13.5271,,207.3235,2.6346,,11.7778,,2.2825,2.843,13.7391,,6.5357,56.6079,1.7428,10.5387
22-Feb-06,2.3668,,,0.8416,41.7776,22.9198,371.2233,5.0577,1.0197,0.6287,5.5581,350.8179,54.7094,8.2202,6.4749,49.1143,68.8123,14.0001,1695.9015,2.3082,77.5215,1.9992,10.931,,1.4649,,,,13.506,,206.3585,2.6465,,11.8184,,2.2877,2.8405,13.7349,,6.5268,56.7969,1.7401,10.6172
23-Feb-06,2.3694,,,0.844,41.6973,22.9822,371.7625,5.0717,1.0226,0.6307,5.5739,351.7863,54.7949,8.2647,6.505,49.3673,68.95,14.0877,1690.5905,2.3096,77.6919,2.017,10.9596,,1.4688,,,,13.5864,,205.0946,2.6534,,11.8045,,2.2915,2.8456,13.8157,,6.5675,57.0178,1.751,10.6711
24-Feb-06,2.3594,,,0.8445,41.6718,22.9965,371.3325,5.0749,1.0235,0.6311,5.5583,351.9906,54.8143,8.2357,6.4792,49.1784,68.926,14.025,1685.6915,2.304,77.3859,2.0117,10.9642,,1.4698,,,,13.5332,,203.8738,2.6341,,11.8305,,2.2981,2.8341,13.8311,,6.5415,56.6653,1.7443,10.6882
27-Feb-06,2.3567,,,0.8439,41.5546,22.9544,370.2581,5.0653,1.0215,0.6298,5.5363,351.3696,54.6739,8.1918,6.4591,48.928,68.2319,13.9833,1685.3146,2.2892,77.286,1.987,10.9449,,1.4671,,,,13.4957,,201.8168,2.6312,,11.7832,,2.2968,2.8218,13.8591,,6.5235,56.4476,1.7395,10.7741
28-Feb-06,2.3571,,,0.844,41.6037,22.9815,371.6791,5.0713,1.0226,0.6304,5.5466,351.7769,54.4322,8.2214,6.5053,49.08,68.6694,14.0752,1700.3181,2.3001,77.5562,1.9928,10.9597,,1.4688,,,,13.5859,,202.8124,2.6456,,11.8184,,2.2969,2.8391,13.8654,,6.5673,56.8241,1.7511,10.8043
01-Mar-06,2.3547,,,0.8439,41.6236,22.9885,372.497,5.0731,1.0226,0.6307,5.5402,351.935,54.3296,8.2334,6.5031,49.1413,68.3709,14.0853,1697.965,2.2931,77.6448,1.9927,10.9613,,1.4692,,,,13.6,,203.307,2.637,,11.765,,2.2985,2.8365,13.8748,,6.5745,56.5795,1.7531,10.8307
02-Mar-06,2.3393,,,0.8373,41.4989,22.8045,370.2586,5.0322,1.0146,0.626,5.5224,349.0668,53.9341,8.1998,6.4743,48.9457,67.2839,14.0316,1692.7078,2.2757,77.204,1.9769,10.8743,,1.4575,,,,13.5492,,202.8385,2.6208,,11.7021,,2.2825,2.8197,13.8086,,6.5501,56.412,1.7465,10.6996
03-Mar-06,2.3548,,,0.8378,41.548,22.8139,370.9939,5.0346,1.0151,0.6257,5.547,349.1956,54.1546,8.232,6.4894,48.9129,68.0818,14.0712,1701.1252,2.2916,77.2411,1.9904,10.8799,,1.4581,,,,13.5875,,204.0965,2.632,,11.6695,,2.2797,2.839,13.7961,,6.5683,56.7307,1.7513,10.844
06-Mar-06,2.3593,,,0.8379,41.6391,22.815,371.2904,5.0349,1.015,0.6258,5.5772,349.243,54.2434,8.2354,6.4913,48.897,67.9164,14.0692,1707.1474,2.2983,77.4774,1.9942,10.8777,,1.4582,,,,13.5873,,205.7718,2.658,,11.6266,,2.2756,2.8504,13.7829,,6.567,56.8512,1.7511,10.9304
07-Mar-06,2.3611,,,0.8389,41.9587,22.8438,372.3563,5.0412,1.0163,0.6268,5.6265,349.7118,54.6037,8.1797,6.4437,48.6975,67.8376,13.9517,1694.8566,2.3061,76.826,1.992,10.8902,,1.46,,,,13.4669,,204.3719,2.6704,,11.6453,,2.2781,2.8317,13.8166,,6.5077,56.4304,1.7352,10.9179
08-Mar-06,2.3645,,,0.8359,41.9456,22.778,374.5016,5.0267,1.0134,0.625,5.6771,348.705,54.7085,8.1655,6.4536,48.7003,67.911,13.9624,1704.1514,2.3401,76.9953,2.0034,10.8587,,1.4558,,,,13.468,,204.5398,2.6726,,11.6674,,2.2719,2.8298,13.771,,6.5077,56.4389,1.7353,10.9433
09-Mar-06,2.3615,,,0.8371,41.8655,22.7978,374.8418,5.0308,1.0143,0.6257,5.6516,349.0228,54.6636,8.1819,6.462,48.717,67.938,13.9817,1706.0928,2.3416,76.9709,2.0147,10.8692,,1.4571,,,,13.482,,204.3003,2.6766,,11.6999,,2.2805,2.8287,13.7167,,6.5146,56.4844,1.7371,10.8699
10-Mar-06,2.3623,,,0.8352,41.8195,22.7316,376.9497,5.0162,1.0113,0.622,5.667,348.0675,54.6262,8.1386,6.4159,48.3998,67.5561,13.8951,1691.8369,2.3346,76.5008,2.0057,10.8385,,1.4528,,,,13.3985,,205.5958,2.697,,11.5905,,2.2793,2.8123,13.6195,,6.4739,56.1172,1.7261,10.8546
13-Mar-06,2.362,,,0.8337,41.9106,22.6865,383.002,5.0062,1.0093,0.6226,5.7026,347.3479,54.5526,8.1599,6.4309,48.4781,67.6809,13.9175,1695.9129,2.3228,76.7592,2.0102,10.8171,,1.4499,,,,13.4181,,206.0515,2.6977,,11.5659,,2.2755,2.8136,13.6174,,6.4855,56.1921,1.7292,10.8461
14-Mar-06,2.3717,,,0.835,41.6647,22.7224,380.7769,5.0144,1.0109,0.6233,5.6726,347.8909,54.517,8.2317,6.4829,48.8047,68.3372,14.045,1705.2454,2.3439,77.4564,2.017,10.8359,,1.4522,,,,13.5407,,205.0204,2.7309,,11.5613,,2.2736,2.8316,13.5973,,6.5456,56.6027,1.7453,10.8881
15-Mar-06,2.3637,,,0.834,41.7158,22.687,379.7485,5.0066,1.0092,0.6225,5.6208,347.3415,54.4067,8.2132,6.4649,48.5726,68.5309,14.022,1701.0158,2.3268,77.1071,2.014,10.8191,,1.45,,,,13.5382,,205.0955,2.7065,,11.5556,,2.2717,2.8255,13.5971,,6.5439,56.5191,1.7449,10.807
16-Mar-06,2.3892,,,0.8302,41.2197,22.5861,374.6082,4.9842,1.0047,0.6198,5.5568,345.7666,53.8939,8.2273,6.4999,48.6661,68.5084,14.1008,1710.9105,2.3231,77.7726,2.0224,10.7707,,1.4435,,,,13.6117,,205.4988,2.7571,,11.5522,,2.2685,2.8393,13.5082,,6.5803,56.9192,1.7546,10.8431
17-Mar-06,2.4095,,,0.8288,41.2066,22.5409,375.6895,4.9744,1.0028,0.6182,5.5522,345.0759,53.8539,8.1682,6.4955,48.5038,68.3212,14.0787,1703.0774,2.3276,77.6406,2.0324,10.7503,,1.4406,,,,13.6022,,203.6399,2.7661,,11.4927,,2.2664,2.8368,13.4556,,6.5761,56.8575,1.7534,10.9061
20-Mar-06,2.4314,,,0.8297,41.1203,22.5624,377.8781,4.9791,1.0038,0.6191,5.5938,345.4185,53.8849,8.1776,6.4918,48.5519,68.2012,14.0949,1697.5685,2.3401,77.716,2.0462,10.761,,1.442,,,,13.6204,,204.1647,2.8129,,11.4524,,2.2655,2.8346,13.4676,,6.5835,56.9054,1.7555,11.0103
21-Mar-06,2.4423,,,0.8313,41.3738,22.6119,382.6233,4.9899,1.006,0.6206,5.6438,346.2195,54.2387,8.1433,6.4588,48.4975,67.8991,14.0254,1692.279,2.3495,77.4142,2.0374,10.7839,,1.4452,,,,13.5599,,204.5099,2.8081,,11.4898,,2.2754,2.8304,13.5405,,6.5543,56.7841,1.7475,11.1237
22-Mar-06,2.4283,,,0.8315,41.4283,22.6109,384.4272,4.9895,1.0059,0.6184,5.6634,346.233,54.4227,8.1466,6.4471,48.4442,68.1912,14.0195,1700.5871,2.3472,77.5011,2.0367,10.7828,,1.4451,,,,13.5549,,204.1368,2.7916,,11.4934,,2.2756,2.8221,13.5404,,6.551,56.8568,1.7467,11.0653
23-Mar-06,2.4297,,,0.8331,41.5026,22.6498,381.8471,4.9984,1.0075,0.6213,5.6462,346.837,54.2885,8.1085,6.4023,48.2535,67.8394,13.9254,1692.2107,2.329,77.0945,2.0273,10.8007,,1.4476,,,,13.461,,204.1686,2.785,,11.5405,,2.284,2.809,13.5391,,6.5064,56.5154,1.7348,10.9344
24-Mar-06,2.4499,,,0.8345,41.546,22.6727,382.3778,5.0035,1.0087,0.6219,5.6354,347.1657,54.4194,8.1366,6.4352,48.4848,67.8342,13.9749,1705.2116,2.3372,77.4701,2.0322,10.8117,,1.4491,,,,13.5082,,204.9387,2.8437,,11.556,,2.2842,2.8213,13.5809,,6.5294,56.8639,1.7409,10.9189
27-Mar-06,2.4759,,,0.8367,41.6411,22.7349,384.6472,5.0169,1.0115,0.6238,5.687,348.1179,54.6123,8.1771,6.4589,48.5705,68.1021,14.0179,1705.4362,2.3554,78.0132,2.0464,10.8418,,1.453,,,,13.5636,,203.6595,2.884,,11.5603,,2.2869,2.8277,13.5885,,6.5553,56.9306,1.748,10.9316
28-Mar-06,2.4682,,,0.8339,41.5739,22.6626,384.7282,5.0012,1.0082,0.6218,5.7004,347.0259,54.6342,8.1859,6.4688,48.5031,68.0663,14.0383,1707.8079,2.3692,77.9237,2.0476,10.8076,,1.4484,,,,13.5846,,204.4467,2.8847,,11.4988,,2.2757,2.8312,13.5793,,6.5658,57.0728,1.7507,10.9725
29-Mar-06,2.4633,,,0.832,41.486,22.6053,385.9794,4.9883,1.0057,0.6202,5.712,346.1621,54.5899,8.1545,6.4078,48.2314,67.5363,13.9102,1690.6176,2.3592,77.323,2.0345,10.7807,,1.4447,,,,13.454,,204.75,2.8789,,11.5194,,2.2743,2.8115,13.6283,,6.5017,56.5186,1.7337,10.9917
30-Mar-06,2.445,,,0.8276,41.0895,22.4918,381.3688,4.9633,1.0005,0.617,5.6515,344.4394,54.1938,8.1367,6.443,48.3646,67.7244,14.0063,1703.9778,2.3488,77.6837,2.0268,10.7265,,1.4375,,,,13.5473,,204.631,2.8562,,11.459,,2.265,2.8244,13.5233,,6.5471,56.7876,1.7457,10.791
31-Mar-06,2.4327,,,0.8255,40.8758,22.4251,378.1302,4.9488,0.9977,0.6153,5.6383,343.3886,53.7893,8.1018,6.3883,48.0675,67.4634,13.9029,1685.3269,2.3343,77.298,2.0231,10.6955,,1.4332,,,,13.459,,204.619,2.8374,,11.3825,,2.2663,2.8059,13.5168,,6.5049,56.2915,1.7345,10.6889
03-Apr-06,2.4202,,,0.8255,40.7521,22.4359,376.7781,4.9511,0.9982,0.6157,5.6256,343.5469,53.7399,8.1145,6.3955,48.1804,67.4728,13.9297,1686.4738,2.3331,77.2185,2.0376,10.7004,,1.4339,,,,13.4807,,204.9549,2.8279,,11.3284,,2.2688,2.807,13.5011,,6.5157,56.6327,1.7372,10.6435
04-Apr-06,2.436,,,0.8245,40.8367,22.3973,378.1346,4.9427,0.9964,0.6127,5.6564,342.9636,53.6368,8.1178,6.4581,48.3976,67.4951,14.0688,1689.5725,2.3426,78.2908,2.0459,10.6834,,1.4315,,,,13.6209,,206.2419,2.8839,,11.2875,,2.2632,2.8253,13.4307,,6.584,56.9627,1.7554,10.5751
05-Apr-06,2.4059,,,0.8226,40.6602,22.3068,380.3409,4.9227,0.9924,0.612,5.6675,341.6125,53.3059,8.0503,6.4234,48.1775,66.8495,14.0093,1674.6924,2.3336,77.8264,2.0332,10.6402,,1.4257,,,,13.573,,205.8051,2.8504,,11.2732,,2.2499,2.8132,13.3384,,6.5613,56.8041,1.7493,10.5448
06-Apr-06,2.395,,,0.8251,40.874,22.4123,384.4315,4.946,0.9971,0.6149,5.6914,343.2066,53.6497,8.0613,6.4235,48.3317,66.8974,14.0232,1670.2459,2.3429,77.9682,2.0208,10.6901,,1.4324,,,,13.5909,,206.2101,2.8464,,11.3,,2.2588,2.8132,13.3598,,6.5696,56.5799,1.7517,10.554
07-Apr-06,2.3905,,,0.8282,41.1655,22.4933,384.2254,4.9636,1.0007,0.6174,5.7025,344.4904,53.8278,8.0283,6.3878,48.1821,66.4469,13.9484,1659.6495,2.3275,77.5316,1.9973,10.7289,,1.4376,,,,13.5076,,205.5492,2.8568,,11.3153,,2.2674,2.7984,13.4261,,6.5313,56.3375,1.7415,10.6737
10-Apr-06,2.3914,,,0.8297,41.1953,22.5372,384.3266,4.9735,1.0027,0.6184,5.7005,345.155,54.0041,8.0347,6.3964,48.3056,66.2655,13.9565,1665.138,2.3369,77.8866,1.9997,10.7484,,1.4404,,,,13.5253,,206.3725,2.8673,,11.3104,,2.2709,2.8027,13.4912,,6.5395,56.5798,1.7436,10.7054
11-Apr-06,2.383,,,0.8304,41.1475,22.5401,381.2082,4.9742,1.0028,0.6184,5.6602,345.1359,53.8275,8.0205,6.4089,48.3723,66.4174,13.9908,1668.0356,2.3453,78.0734,1.9993,10.7502,,1.4406,,,,13.5551,,207.2117,2.8602,,11.2856,,2.2704,2.8221,13.4405,,6.5525,56.6674,1.747,10.6721
12-Apr-06,2.3935,,,0.833,41.3381,22.6248,383.8828,4.9926,1.0064,0.6208,5.6768,346.4749,54.073,8.0516,6.4318,48.4818,66.6731,14.0253,1682.8071,2.3526,78.9921,2.0101,10.7906,,1.446,,,,13.5859,,207.3127,2.8413,,11.3495,,2.2761,2.8219,13.5005,,6.5675,56.9983,1.7511,10.7244
13-Apr-06,2.4139,,,0.8349,41.5199,22.6711,386.8427,5.0028,1.0086,0.622,5.7003,347.1847,54.325,8.0679,6.4298,48.5455,66.7759,14.04,1684.2424,2.3645,78.9751,2.0186,10.8131,,1.449,,,,13.5876,,207.4126,2.8309,,11.3859,,2.2775,2.8169,13.5028,,6.5694,57.0113,1.7515,10.7486
18-Apr-06,2.4101,,,0.8339,41.3246,22.6475,385.4987,4.9976,1.0074,0.6214,5.6704,346.8012,54.2228,8.1282,6.5311,48.9465,67.2491,14.2614,1695.761,2.3797,80.2188,2.0327,10.8007,,1.4474,,,,13.7889,,209.1166,2.8311,,11.3832,,2.2661,2.8473,13.4889,,6.6682,57.7818,1.7779,10.7207
19-Apr-06,2.3995,,,0.8362,41.3771,22.6921,385.5913,5.0077,1.0094,0.6226,5.673,347.4774,54.2303,8.1467,6.5533,49.2036,67.6256,14.3301,1691.3998,2.3823,80.5318,2.0355,10.8201,,1.4503,,,,13.8709,,210.7564,2.8201,,11.3164,,2.2741,2.8605,13.4805,,6.7094,57.8677,1.7888,10.7417
20-Apr-06,2.4116,,,0.8324,41.1058,22.5924,383.9698,4.9855,1.005,0.6196,5.611,345.9511,53.7719,8.1099,6.5058,48.8283,67.1579,14.2347,1685.5673,2.3659,80.1027,2.028,10.7734,,1.4439,,,,13.7795,,208.8746,2.8426,,11.2667,,2.2737,2.8382,13.4176,,6.6648,57.4383,1.7769,10.7623
21-Apr-06,2.3943,,,0.8331,40.9708,22.6016,381.569,4.9878,1.0052,0.6204,5.6043,346.1134,53.6031,8.1184,6.5203,48.9792,67.4258,14.2826,1690.3219,2.3618,80.3192,2.0275,10.7785,,1.4445,,,,13.8197,,208.3988,2.8131,,11.3269,,2.2741,2.8457,13.4716,,6.6838,57.5707,1.7821,10.7101
24-Apr-06,2.3974,,,0.8301,40.9267,22.5519,378.5957,4.9768,1.0033,0.6188,5.57,345.3513,53.5139,8.0913,6.5035,48.9198,66.9774,14.2891,1675.0152,2.3556,79.9986,2.0304,10.7535,,1.4413,,,,13.8203,,204.9162,2.8231,,11.3174,,2.2661,2.8286,13.4624,,6.6858,57.0168,1.7825,10.8073
25-Apr-06,2.3971,,,0.8302,40.9124,22.5503,380.5301,4.9762,1.0031,0.6187,5.5783,345.3351,53.5276,8.1014,6.5119,48.9992,67.3271,14.321,1689.8388,2.367,80.3527,2.0233,10.7522,,1.4412,,,,13.8638,,205.2266,2.8613,,11.3137,,2.2695,2.8411,13.4468,,6.7061,57.191,1.788,10.8666
26-Apr-06,2.3745,,,0.8283,40.7608,22.4763,381.3491,4.9601,0.9998,0.6168,5.579,344.158,53.4955,8.1077,6.5067,48.9667,67.3231,14.3275,1691.7688,2.3717,80.5179,2.0159,10.7168,,1.4365,,,,13.8607,,205.3429,2.8271,,11.1901,,2.2695,2.8375,13.3832,,6.7033,57.2848,1.7873,11.0419
27-Apr-06,2.3811,,,0.8291,40.9214,22.499,380.1675,4.9651,1.0008,0.6226,5.5742,344.5061,53.7437,8.142,6.5465,49.3915,67.6831,14.4548,1703.8437,2.3865,80.8735,2.0254,10.7276,,1.438,,,,13.9831,,205.5468,2.8469,,11.2125,,2.2717,2.855,13.3931,,6.7629,57.5518,1.8032,11.1137
28-Apr-06,2.3958,,,0.8322,41.1005,22.5816,380.1484,4.9833,1.0046,0.6196,5.5872,345.8138,53.9049,8.1511,6.589,49.5401,68.2985,14.5639,1714.6433,2.4014,81.5874,2.0368,10.7664,,1.4432,,,,14.0956,,207.6224,2.8583,,11.2305,,2.2609,2.8757,13.4254,,6.818,58.0365,1.8179,11.0116
02-May-06,2.4123,,,0.839,41.2523,22.7673,382.0382,5.0243,1.0129,0.6244,5.5745,348.658,54.2755,8.2587,6.6485,49.9789,69.1706,14.7362,1729.3119,2.4254,82.4603,2.0357,10.8509,,1.4551,,,,14.2629,,208.2569,2.8727,,11.3139,,2.2729,2.9033,13.5795,,6.8992,58.4543,1.8394,11.0989
03-May-06,2.3913,,,0.8393,41.2705,22.8338,380.3078,5.0387,1.016,0.6265,5.5652,349.6759,54.3595,8.2736,6.64,50.0071,69.381,14.7418,1719.2054,2.4317,82.4733,2.0403,10.883,,1.4594,,,,14.2661,,209.0906,2.8756,,11.302,,2.2782,2.8954,13.5888,,6.9013,58.184,1.8401,11.1565
04-May-06,2.3942,,,0.8374,41.2418,22.7953,378.6179,5.0304,1.0143,0.6253,5.5522,349.0721,54.2256,8.29,6.6769,50.152,69.783,14.8115,1737.1325,2.4376,82.8632,2.0461,10.8645,,1.4569,,,,14.3332,,209.8943,2.8735,,11.2921,,2.2738,2.9159,13.5692,,6.9339,58.5718,1.8488,11.2126
05-May-06,2.412,,,0.8396,41.2891,22.8336,379.9393,5.039,1.0157,0.6265,5.5788,349.6872,54.4538,8.3078,6.7043,50.3391,70.0454,14.8948,1746.9043,2.4486,83.3851,2.0594,10.883,,1.4593,,,,14.4129,,208.9369,2.8987,,11.3741,,2.2773,2.9212,13.5843,,6.9735,58.6949,1.8592,11.2617
08-May-06,2.4166,,,0.8404,41.2712,22.8657,378.7201,5.046,1.0174,0.6275,5.5903,350.2229,54.6853,8.2615,6.6779,50.3844,69.8044,14.8814,1724.4091,2.4628,83.321,2.0686,10.8979,,1.4614,,,,14.4069,,207.1781,2.9362,,11.3942,,2.2825,2.9132,13.6075,,6.9714,58.2894,1.8586,11.3031
09-May-06,2.4131,,,0.8405,41.3441,22.8745,381.497,5.048,1.0178,0.6276,5.6246,350.3281,54.7392,8.2749,6.6975,50.4716,70.0999,14.9298,1738.7392,2.4999,83.6722,2.0548,10.903,,1.462,,,,14.4621,,207.3241,2.9655,,11.4076,,2.2781,2.924,13.6134,,6.9967,58.7468,1.8656,11.2925
10-May-06,2.4038,,,0.8365,41.1782,22.7851,379.8319,5.028,1.0138,0.6252,5.5834,349.0178,54.58,8.2497,6.6726,50.3493,70.0658,14.9158,1731.75,2.5197,83.5869,2.0532,10.8596,,1.4562,,,,14.4478,,206.0879,2.9753,,11.3242,,2.2722,2.9152,13.5835,,6.99,58.3897,1.8637,11.2474
11-May-06,2.4203,,,0.8427,41.2981,22.9358,382.3299,5.0612,1.0205,0.6293,5.6172,351.3119,54.8238,8.3295,6.7292,50.7321,70.938,15.0418,1758.3666,2.5673,84.3663,2.0687,10.9321,,1.4659,,,,14.571,,208.0308,2.9808,,11.3762,,2.2831,2.9399,13.7108,,7.0483,59.1165,1.8794,11.3826
12-May-06,2.4409,,,0.8443,41.4063,22.9584,388.8395,5.0665,1.0215,0.6285,5.682,351.6136,55.1565,8.4019,6.7679,50.9055,71.6102,15.1301,1763.2731,2.6444,84.87,2.0906,10.9383,,1.4673,,,,14.6564,,208.7915,2.9989,,11.357,,2.2733,2.9623,13.7323,,7.0847,59.3334,1.8902,11.7589
15-May-06,2.4644,,,0.8434,41.5567,22.9491,390.6619,5.0642,1.021,0.6295,5.7663,351.5297,55.2075,8.3942,6.7963,50.8269,71.9884,15.0672,1775.7613,2.8222,85.3156,2.0968,10.9338,,1.4667,,,,14.5925,,207.5203,3.0293,,11.4265,,2.2745,2.9771,13.7678,,7.056,59.5496,1.8821,12.0868
16-May-06,2.4565,,,0.8437,41.4571,22.9614,385.338,5.0669,1.0215,0.6301,5.7101,351.6881,55.0425,8.3928,6.7929,50.8957,71.6811,15.0857,1781.892,2.7275,84.984,2.0947,10.9416,,1.4675,,,,14.6198,,207.5668,3.0165,,11.489,,2.2784,2.9732,13.7928,,7.0672,59.7452,1.8856,12.0024
17-May-06,2.4698,,,0.8482,41.6632,23.0739,389.3358,5.0918,1.0264,0.63,5.7833,353.4047,55.4193,8.3763,6.7442,50.8221,71.7792,15.0828,1766.8066,2.7993,84.4228,2.0909,10.9927,,1.4747,,,,14.6213,,207.0499,3.0336,,11.5159,,2.2864,2.9632,13.8169,,7.071,59.5221,1.8857,12.011
18-May-06,2.466,,,0.8482,41.7981,23.0881,390.7565,5.0948,1.027,0.6333,5.8213,353.5785,55.6423,8.4306,6.815,51.12,72.1397,15.1405,1790.682,2.8257,85.6109,2.1219,10.9977,,1.4756,,,,14.6609,,209.1303,3.0329,,11.525,,2.2883,2.9822,13.8173,,7.0897,60.2188,1.8907,12.1493
19-May-06,2.4804,,,0.8466,41.6476,23.04,388.7192,5.0845,1.0249,0.6325,5.815,352.8336,55.4703,8.3503,6.7693,50.6223,71.4254,15.0007,1770.4338,2.7794,84.8873,2.1086,10.9788,,1.4725,,,,14.5113,,209.8139,3.027,,11.4833,,2.2886,2.9682,13.7627,,7.0159,59.7654,1.871,12.2786
22-May-06,2.5058,,,0.8438,41.5713,22.9612,388.2269,5.067,1.0214,0.6301,5.8348,351.6421,55.5228,8.4655,6.8256,50.8962,72.2997,15.089,1791.0834,2.9008,85.3416,2.107,10.9414,,1.4675,,,,14.5831,,210.8529,3.0485,,11.4755,,2.2735,2.986,13.6991,,7.0521,60.4444,1.8806,12.4138
23-May-06,2.4928,,,0.8422,41.3325,22.9248,383.3917,5.0588,1.0198,0.6291,5.7703,351.0846,55.2048,8.4497,6.8065,50.8044,71.9624,15.0937,1776.7979,2.8126,85.4512,2.1047,10.9242,,1.4652,,,,14.5998,,209.5146,3.0189,,11.4808,,2.2747,2.9702,13.6541,,7.0603,60.1679,1.8826,12.1927
24-May-06,2.485,,,0.8412,41.3116,22.8905,384.5147,5.0515,1.0181,0.6276,5.8073,350.581,55.425,8.4509,6.8013,50.4359,71.9806,14.9703,1773.0931,2.8932,85.107,2.1006,10.9094,,1.463,,,,14.482,,210.3588,2.9704,,11.4544,,2.2737,2.9698,13.6174,,7.0026,59.7523,1.8672,12.3736
