DATE,XUDLADG,XUDLASG,XUDLBFG,XUDLBK67,XUDLBK82,XUDLCDG,XUDLDKG,XUDLDMG,XUDLERG,XUDLFFG,XUDLFMG,XUDLGBG,XUDLGDG,XUDLILG,XUDLIPG,XUDLJYG,XUDLNDG,XUDLNGG,XUDLNKG,XUDLPEG,XUDLSFG,XUDLSKG,XUDLSPG,XUDLUSG
08-Jul-99,87.8453,101.83,101,98.2749,96.4995,80.6756,103.7399,101.62,85.6,104.13,79.4,103.8,61.3,74.3,90.89,129.8046,92.2087,100.17,96.1901,90.77,105.2523,82.6154,75.68,111.1075
09-Jul-99,87.924,101.91,101.05,97.9057,96.1394,80.4836,103.7805,101.66,85.72,104.18,79.56,103.39,61.42,74.33,91.02,130.2158,92.6429,100.22,95.9828,90.82,105.174,82.6209,75.71,111.051
12-Jul-99,87.5261,101.82,100.92,98.4269,96.6494,79.9988,103.6527,101.49,85.36,104.03,79.44,104,61.36,74.23,90.73,130.545,92.4752,100.07,95.8092,90.71,105.0344,82.4619,75.61,111.3951
13-Jul-99,86.7919,101.8,100.98,98.1684,96.4062,79.8804,103.7629,101.57,85.53,104.1,79.53,103.68,61.36,74.27,90.88,131.3743,91.8968,100.15,95.5364,90.77,105.2176,82.3418,75.66,111.0031
14-Jul-99,86.7515,101.81,101,98.3729,96.6071,79.8743,103.7917,101.58,85.56,104.12,79.57,103.82,61.45,74.29,90.88,131.9576,91.5528,100.16,95.6209,90.78,105.1664,82.1314,75.67,110.6486
15-Jul-99,86.9006,101.84,101.02,98.5245,96.757,79.8825,103.8112,101.62,85.64,104.15,79.59,103.94,61.52,74.31,90.92,132.0218,91.9682,100.19,95.7039,90.8,105.2022,82.2597,75.69,110.3708
16-Jul-99,86.7057,101.8,100.99,98.5292,96.7561,79.8354,103.7271,101.59,85.57,104.12,79.52,103.97,61.46,74.29,90.86,131.5763,91.8141,100.16,95.71,90.76,105.0914,82.5265,75.67,110.6788
19-Jul-99,85.3219,101.68,100.87,98.4103,96.6292,79.2847,103.4981,101.37,85.16,103.96,79.33,103.89,61.41,74.18,90.67,133.7888,91.1001,100,95.9618,90.67,104.9878,82.7441,75.57,110.5726
20-Jul-99,84.6535,102.06,101.35,97.713,95.9947,79.1868,104.064,102.02,86.51,104.52,79.86,102.8,61.59,74.56,91.59,132.5868,91.1335,100.56,95.7182,91.05,105.5866,82.8445,75.91,109.6254
21-Jul-99,83.849,102.15,101.52,97.3408,95.6497,78.5692,104.3173,102.25,86.98,104.72,80.09,102.31,61.67,74.7,91.93,133.247,91.4348,100.75,94.8449,91.21,105.7214,82.6879,76.04,109.2307
22-Jul-99,83.6804,102.07,101.43,97.9225,96.2294,78.4952,104.2164,102.12,86.71,104.61,80.01,102.9,61.52,74.63,91.7,134.2577,91.4508,100.64,94.7105,91.12,105.501,82.5009,75.96,108.9551
23-Jul-99,83.8396,101.97,101.35,97.5954,95.9099,78.27,104.1248,102,86.5,104.54,79.93,102.63,61.53,74.57,91.64,135.6121,91.952,100.57,94.8929,91.08,105.5331,82.5325,75.92,108.8658
26-Jul-99,83.2061,102.24,101.66,97.4914,95.8411,77.8631,104.5494,102.45,87.42,104.91,80.32,102.25,61.69,74.83,92.21,134.983,90.9024,100.94,94.3707,91.34,106.0257,82.446,76.15,108.1462
27-Jul-99,82.7606,102.19,101.63,97.4291,95.7751,77.7246,104.4686,102.37,87.28,104.85,80.26,102.25,61.7,74.79,92.15,134.826,90.3709,100.89,94.2353,91.3,106.3303,82.5932,76.12,108.4216
28-Jul-99,82.8119,102.15,101.59,97.4988,95.8366,77.8709,104.4053,102.32,87.17,104.81,80.2,102.39,61.67,74.76,92.07,135.1394,90.3739,100.85,93.9642,91.27,106.2318,82.7408,76.08,108.3087
29-Jul-99,82.7449,102.18,101.62,98.354,96.7065,77.7932,104.4484,102.36,87.24,104.85,80.23,103.08,61.66,74.79,92.04,135.7725,90.4506,100.87,93.6727,91.27,106.4707,82.7708,76.1,107.5052
30-Jul-99,79.7021,102.07,101.52,98.8248,97.1827,78.2476,104.3054,102.24,86.96,104.74,80.11,103.63,61.54,74.72,91.82,136.3588,91.2573,100.75,94.0725,91.18,106.3356,82.8096,76.03,107.226
02-Aug-99,82.8324,102.06,101.46,98.6782,97.0494,77.8943,104.1964,102.16,86.82,104.68,80.02,103.5,61.44,74.68,91.75,136.6152,90.1959,100.69,94.6158,91.14,106.2255,82.9324,75.99,107.4537
03-Aug-99,83.4348,102.09,101.45,98.7691,97.1442,78.6203,104.1651,102.15,86.8,104.67,79.98,103.6,61.45,74.67,91.72,135.999,90.9769,100.68,94.6449,91.12,106.1612,83.1183,75.98,107.3338
04-Aug-99,83.4539,102.18,101.6,98.6085,97.0193,78.6891,104.4001,102.36,87.24,104.85,80.18,103.31,61.52,74.8,92.01,136.4285,91.1857,100.86,94.4206,91.26,106.2117,82.9455,76.09,106.6682
05-Aug-99,83.0686,102.2,101.7,98.1256,96.5651,78.43,104.5063,102.48,87.5,104.96,80.3,102.76,61.48,74.87,92.25,136.7885,90.3951,100.98,94.5271,91.35,106.4031,82.8466,76.17,106.5428
06-Aug-99,83.0976,102.24,101.69,98.1529,96.6024,78.1557,104.4936,102.49,87.5,104.95,80.29,102.83,61.35,74.87,92.22,136.2186,90.2903,100.97,94.4687,91.34,106.3229,82.8713,76.16,106.8963
09-Aug-99,83.4264,102.18,101.64,97.895,96.3448,78.1993,104.4784,102.42,87.35,104.89,80.26,102.65,61.3,74.82,92.14,135.5662,90.5935,100.91,94.8357,91.31,106.1977,82.5778,76.13,107.5373
10-Aug-99,82.9491,102.18,101.65,98.2287,96.6836,78.2384,104.4823,102.39,87.31,104.87,80.27,102.96,61.35,74.81,92.09,136.3821,90.1957,100.89,94.9099,91.29,106.1976,82.3771,76.11,107.1009
11-Aug-99,82.8632,102.11,101.5,98.4738,96.9035,78.7613,104.3446,102.23,86.96,104.73,80.11,103.32,61.32,74.71,91.83,135.8183,90.6553,100.74,95.1523,91.18,106.0011,82.498,76.03,107.4372
12-Aug-99,82.9856,102.05,101.49,98.5172,96.9446,79.2404,105.7244,102.2,86.93,104.7,80.05,103.35,61.25,74.7,91.79,135.4046,90.897,100.71,95.0697,91.15,105.9592,82.4805,76.01,107.4243
13-Aug-99,83.5798,102.01,101.37,98.6978,97.1154,79.6673,104.2402,102.05,86.55,104.56,79.56,103.68,61.26,74.6,91.54,135.4404,91.217,100.57,94.8659,91.07,105.7435,82.5748,75.92,107.6706
16-Aug-99,83.1493,101.98,101.31,98.5195,96.9433,79.3798,104.1175,101.97,86.43,104.51,79.89,103.48,61.26,74.56,91.52,136.8815,90.6009,100.53,95.0279,91.04,105.7643,82.5816,75.89,107.4343
17-Aug-99,82.9728,101.86,101.19,98.6397,97.0555,79.5773,103.9537,101.77,86.03,104.35,79.77,103.66,61.19,74.45,91.28,137.7374,90.1014,100.37,95.0243,90.93,105.6206,82.6767,75.79,107.4786
18-Aug-99,82.2248,101.82,101.22,98.6561,97.089,79.2803,103.9581,101.75,85.92,103.98,79.68,103.66,61.17,74.47,91.28,140.2179,90.9754,100.37,94.9745,90.96,105.6576,82.5619,75.82,106.7955
19-Aug-99,80.5738,101.84,101.25,98.9546,97.4193,78.881,104.0589,101.82,86.18,104.43,79.82,103.8,61.07,74.5,91.39,140.5964,90.3897,100.44,94.8033,90.99,105.9068,82.4668,75.83,106.2987
20-Aug-99,80.4688,101.93,101.29,98.7811,97.2593,78.4506,104.1197,101.88,86.31,104.48,79.87,103.59,61.12,74.54,91.5,140.6287,90.8426,100.5,94.7014,91.03,106.0249,82.4878,75.86,106.3635
23-Aug-99,80.5929,101.8,101.19,98.7643,97.2091,78.5372,103.9985,101.74,86.02,104.37,79.73,103.72,61.11,74.46,91.31,140.5024,90.7023,100.38,94.5597,90.94,105.8822,82.6902,75.79,106.7263
24-Aug-99,80.9246,101.78,101.14,98.29,96.7476,78.5528,103.9422,101.67,85.88,104.32,79.65,103.23,61.09,74.41,91.3,141.0825,90.2677,100.33,94.4062,90.92,105.5509,82.9291,75.76,106.9698
25-Aug-99,80.4379,101.72,101.05,98.1253,96.5757,78.5408,103.8469,101.5,85.57,104.19,79.54,103.12,61.04,74.32,91.13,142.3446,88.1595,100.2,93.7592,90.85,105.338,82.9291,75.68,107.0927
26-Aug-99,80.5134,101.71,101.01,98.1986,96.6441,78.2191,103.8442,101.49,85.52,104.16,79.54,103.26,61.02,74.31,91.08,141.599,88.4006,100.19,93.3921,90.84,105.3415,82.8846,75.67,107.5615
27-Aug-99,80.6674,101.76,101.09,98.1028,96.5647,78.6914,103.8898,101.56,85.67,104.22,79.58,103.12,61.05,74.35,91.18,141.3405,88.0686,100.24,93.7862,90.87,105.4068,82.884,75.71,107.2916
31-Aug-99,80.4966,101.72,101.1,98.4946,96.9857,78.5536,103.8886,101.59,85.75,104.27,79.61,103.51,61.08,74.38,91.21,143.3235,87.7763,100.27,93.9453,90.89,105.4875,82.8752,75.72,106.166
01-Sep-99,80.705,101.8,101.17,98.0409,96.5688,78.7527,103.933,101.66,85.92,104.35,79.64,103.02,61.16,74.43,91.38,143.5733,87.1791,100.35,94.1492,90.95,105.5233,83.1386,75.77,105.9234
02-Sep-99,80.9645,101.88,101.36,97.8016,96.3672,78.3623,104.1618,101.93,86.48,104.58,79.87,102.58,61.23,74.59,91.78,143.3791,87.495,100.59,93.9138,91.11,106.0387,83.2009,75.92,105.4746
03-Sep-99,81.5066,101.81,101.22,98.0633,96.609,78.6534,103.9374,101.74,86.07,104.4,79.71,103,61.07,74.47,91.47,142.3973,87.8616,100.41,93.7336,90.98,105.7916,83.2313,75.81,106.1679
06-Sep-99,81.2991,101.73,101.15,98.1314,96.6708,78.6727,103.8288,101.64,85.86,104.32,79.58,103.08,61.03,74.42,91.35,143.1027,87.8727,100.33,93.9906,90.92,105.6796,83.4745,75.76,106.0916
07-Sep-99,81.8243,101.8,101.19,98.2399,96.7919,78.6453,103.8364,101.72,86,104.38,79.6,103.2,60.99,74.46,91.4,141.5843,89.7348,100.38,94.1367,90.94,105.7453,83.7711,75.79,106.3501
08-Sep-99,81.9952,101.79,101.1,99.041,97.5764,78.8595,103.7007,101.61,85.76,104.27,79.49,104.08,60.96,74.39,91.14,141.299,89.4946,100.27,94.5802,90.84,105.6541,83.725,75.72,106.2512
09-Sep-99,81.8401,101.56,100.85,99.7206,98.2426,79.1358,103.454,101.29,85.11,104.01,79.24,104.78,60.88,74.21,90.7,144.5602,89.7144,100,94.3768,90.66,105.2395,83.6636,75.56,105.4587
10-Sep-99,81.8478,101.51,100.73,99.8347,98.3354,79.5168,103.2952,101.09,84.73,103.85,79.08,105,60.78,74.1,90.45,144.8275,89.8491,99.83,94.3811,90.55,104.8868,83.6434,75.45,105.7214
13-Sep-99,82.2582,101.34,100.52,99.2864,97.8044,79.6563,103.0426,100.76,84.12,103.62,78.83,104.56,60.69,73.93,90.2,148.6187,89.6789,99.6,94.3622,90.42,104.4613,83.7418,75.31,105.3164
14-Sep-99,81.6484,101.41,100.63,98.8774,97.4102,79.4333,103.2239,100.87,84.38,103.73,78.99,104.03,60.78,74,90.42,149.6355,88.8458,99.72,94.0839,90.52,104.6518,83.3355,75.38,104.9923
15-Sep-99,80.8293,101.29,100.47,99.4141,97.9334,79.4283,103.0853,100.66,83.95,103.56,78.85,104.61,60.72,73.88,90.12,151.3431,87.5959,99.54,93.7386,90.4,104.4336,83.1482,75.26,104.775
16-Sep-99,80.6255,101.27,100.45,100.1224,98.639,79.2471,103.0776,100.65,83.9,103.52,78.86,105.32,60.68,73.87,89.99,150.5775,87.8211,99.51,93.7324,90.37,104.5046,82.9291,75.24,104.88
17-Sep-99,81.3151,101.34,100.52,100.1746,98.6874,79.5334,103.1354,100.79,84.13,103.61,78.91,105.41,60.77,73.93,90.08,147.5627,88.6453,99.6,94.0066,90.41,104.5919,83.2239,75.3,105.445
20-Sep-99,80.7831,101.35,100.54,100.0115,98.5237,79.4573,103.1087,100.82,84.2,103.64,78.89,105.22,60.71,73.95,90.14,147.6398,88.0258,99.62,94.2985,90.42,104.472,83.5208,75.32,105.4353
21-Sep-99,80.5353,101.3,100.54,100.0876,98.6276,79.5589,103.1101,100.77,84.14,103.63,78.89,105.18,60.19,73.95,90.15,150.6019,87.8129,99.61,94.2868,90.42,104.6084,83.3681,75.31,104.3448
22-Sep-99,80.611,101.33,100.53,100.3409,98.8887,79.4903,103.1667,100.76,84.13,103.63,78.93,105.4,60.62,73.94,90.13,151.4358,87.3041,99.6,93.9748,90.42,104.6163,83.0326,75.3,104.0043
23-Sep-99,80.5949,101.22,100.36,100.836,99.3869,79.4179,102.9301,100.56,83.7,103.45,78.73,106,60.46,73.82,89.8,151.3603,87.1719,99.42,94.1161,90.28,104.4929,83.2704,75.19,104.3619
24-Sep-99,81.049,101.23,100.43,100.7997,99.3584,79.2367,103.0642,100.65,83.96,103.53,78.84,105.94,60.42,73.88,89.92,151.1828,86.2239,99.5,94.0706,90.34,104.6675,82.9813,75.24,104.283
27-Sep-99,81.7573,101.28,100.46,101.2084,99.7528,79.6449,103.0688,100.72,83.97,103.54,78.85,106.43,60.35,73.9,89.86,148.1162,86.5835,99.52,94.0781,90.33,104.6271,83.0969,75.25,104.9148
28-Sep-99,81.8098,101.33,100.53,101.1819,99.7527,79.9322,103.1494,100.84,84.21,103.64,78.95,106.34,60.34,73.97,90.01,147.8258,85.6479,99.61,94.391,90.39,104.7912,83.0479,75.31,104.5791
29-Sep-99,81.5122,101.59,100.85,100.2202,98.8273,79.9057,103.5681,101.23,85.03,103.98,79.32,105.21,60.44,74.2,90.62,146.7916,86.6696,99.96,94.2332,90.65,105.2067,82.7672,75.53,104.3795
30-Sep-99,81.3145,101.63,100.9,100.1709,98.7788,79.5483,103.6781,101.32,85.22,104.06,79.43,105.1,60.54,74.25,90.75,146.842,86.1799,100.05,94.135,90.72,105.4561,82.5717,75.58,104.2851
01-Oct-99,81.1234,101.59,100.92,100.326,98.9506,79.4352,103.6786,101.31,85.22,104.07,79.44,105.17,60.47,74.25,90.76,148.4524,85.9659,100.05,94.183,90.72,105.5999,82.504,75.58,103.6454
04-Oct-99,81.8756,101.64,100.95,100.2759,98.903,79.3635,103.669,101.37,85.32,104.11,79.44,105.19,60.45,74.28,90.81,146.6009,86.5803,100.09,94.4802,90.73,105.9162,82.8348,75.61,104.0752
05-Oct-99,82.5494,101.62,100.94,100.2974,98.8993,79.5943,103.6374,101.36,85.29,104.09,79.39,105.25,60.56,74.27,90.78,145.7931,87.0986,100.08,94.365,90.72,105.9067,83.0948,75.6,104.2397
06-Oct-99,82.2503,101.62,100.98,100.4323,99.041,79.5034,103.7562,101.46,85.46,104.16,79.5,105.36,60.66,74.32,90.85,145.0194,87.0817,100.14,94.236,90.76,106.0432,82.7962,75.64,104.3389
07-Oct-99,82.3642,101.73,101.08,100.0663,98.6899,79.4782,103.8692,101.58,85.71,104.26,79.6,104.94,60.67,74.39,91.05,144.7838,86.6822,100.25,93.9937,90.84,106.0272,82.8519,75.71,104.3043
08-Oct-99,81.9769,101.56,100.85,100.7191,99.3287,79.4087,103.5928,101.26,85.06,103.98,79.34,105.74,60.53,74.2,90.57,145.6162,86.2469,99.97,93.446,90.64,105.6415,82.9186,75.53,104.6392
11-Oct-99,81.4389,101.59,100.84,100.5353,99.1395,79.4206,103.5763,101.25,85.06,104,79.32,105.51,60.58,74.21,90.62,146.4653,86.123,99.98,93.5808,90.65,105.5898,83.0836,75.54,104.3907
12-Oct-99,81.3302,101.63,101.02,100.1417,98.7682,79.1356,103.7757,101.47,85.51,104.19,79.5,104.95,60.61,74.34,90.96,146.6447,85.9601,100.17,93.7063,90.79,105.8861,83.1064,75.65,104.0158
13-Oct-99,81.5293,101.74,101.15,99.9372,98.5713,78.96,103.9586,101.64,85.86,104.32,79.67,104.75,60.63,74.43,91.17,144.9894,85.5098,100.32,93.7558,90.89,106.2649,82.8548,75.74,104.3289
14-Oct-99,80.9454,101.77,101.14,100.0567,98.6969,78.8856,103.9807,101.66,85.89,104.33,79.7,104.84,60.56,74.44,91.17,145.4779,85.1216,100.33,93.7811,90.9,106.2861,82.7158,75.75,104.122
15-Oct-99,80.1576,101.81,101.25,100.2039,98.8732,78.4076,104.1683,101.77,86.17,104.45,79.89,104.84,60.59,74.52,91.35,146.8227,84.7227,100.45,93.6186,90.99,106.7844,82.2076,75.82,103.4285
18-Oct-99,79.6629,101.73,101.16,100.3803,99.0514,78.0946,104.1807,101.68,85.95,104.36,79.89,105.09,60.57,74.46,91.2,147.8256,84.3714,100.36,93.4008,90.95,106.439,81.5689,75.76,103.5312
19-Oct-99,80.0934,101.66,101.06,100.6957,99.3563,78.2668,103.9807,101.56,85.69,104.26,79.71,105.46,60.52,74.39,90.99,147.2725,84.7135,100.25,93.4932,90.85,106.1408,82.095,75.69,103.7996
20-Oct-99,80.2723,101.68,101.06,100.6626,99.3131,78.4203,103.9421,101.53,85.63,104.23,79.68,105.47,60.51,74.37,90.95,146.9551,85.5121,100.22,93.7847,90.83,106.1263,82.0723,75.68,103.9175
21-Oct-99,80.187,101.71,101.06,101.0201,99.6776,78.5148,103.9529,101.58,85.71,104.26,79.71,105.8,60.34,74.4,90.95,146.5719,85.6089,100.25,93.6509,90.84,106.1119,82.1309,75.69,103.7521
22-Oct-99,80.7966,101.57,100.86,100.8776,99.5123,79.0443,103.5882,101.3,85.15,104.03,79.38,105.8,60.3,74.24,90.63,147.4103,85.7547,100.01,93.7905,90.67,105.4385,82.8639,75.56,103.988
25-Oct-99,80.7578,101.53,100.8,100.8752,99.5061,79.1032,103.506,101.21,84.98,103.97,79.29,105.83,60.3,74.2,90.54,148.3418,85.5543,99.94,93.7683,90.63,105.2894,82.9701,75.51,103.839
26-Oct-99,80.7599,101.41,100.67,100.8507,99.4709,79.4121,103.3327,100.99,84.55,103.79,79.12,105.88,60.1,74.07,90.29,149.2232,85.5854,99.77,93.8097,90.51,105.0034,82.9647,75.4,104.0187
27-Oct-99,79.9129,101.32,100.54,100.7522,99.3821,79.3747,103.1598,100.81,84.21,103.66,78.96,105.82,60.01,73.97,90.11,150.69,84.5811,99.63,93.845,90.43,104.9221,83.1036,75.32,104.0346
28-Oct-99,80.3221,101.37,100.59,100.421,99.0481,79.4206,103.2691,100.89,84.36,103.71,79.05,105.54,60.08,74.01,90.21,149.8889,85.1685,99.69,93.7352,90.48,104.6685,82.8533,75.36,104.3401
29-Oct-99,79.253,101.39,100.55,100.5035,99.1148,79.4862,103.2315,100.84,84.26,103.68,79.02,105.6,60.06,73.98,90.16,150.5531,84.5748,99.65,93.7594,90.46,104.6736,82.817,75.33,104.2054
01-Nov-99,79.4038,101.36,100.53,100.6915,99.2994,79.7688,103.2091,100.79,84.16,103.63,79,105.83,60.24,73.96,90.07,150.5126,84.9425,99.61,93.6089,90.43,104.5546,82.6743,75.3,104.1789
02-Nov-99,79.5833,101.35,100.49,100.9464,99.5564,79.6284,103.1521,100.74,84.06,103.59,78.95,106.1,60.23,73.93,89.97,150.981,85.0363,99.56,93.4528,90.39,104.3067,82.7584,75.27,104.0908
03-Nov-99,80.2243,101.36,100.51,100.9215,99.5375,79.6281,103.1843,100.79,84.14,103.62,78.97,106.1,60.34,73.95,90,149.7002,85.6374,99.59,93.5078,90.4,104.302,82.7651,75.29,104.4486
04-Nov-99,79.3498,101.31,100.46,100.7977,99.4005,79.8598,103.1689,100.72,84,103.55,78.98,106.05,60.31,73.9,89.92,150.6476,86.1895,99.53,93.6398,90.38,103.9411,82.2382,75.25,104.4116
05-Nov-99,80.0077,101.37,100.53,100.1495,98.7501,80.3551,103.1589,100.82,84.2,103.64,78.96,105.39,60.51,73.96,90.1,148.3535,86.4049,99.61,93.8689,90.43,103.9503,82.9063,75.31,105.0057
08-Nov-99,80.1333,101.32,100.47,99.9447,98.5427,79.8489,103.1293,100.72,84.02,103.57,78.93,105.23,60.36,73.9,90.02,149.2917,86.0096,99.55,93.9971,90.4,104.0696,82.6269,75.27,105.209
09-Nov-99,79.6885,101.29,100.47,99.991,98.6035,79.5795,103.0978,100.72,84.02,103.57,78.9,105.22,60.25,73.91,90.05,150.1909,85.569,99.56,94.1096,90.4,104.217,82.868,75.27,104.9022
10-Nov-99,79.8161,101.3,100.51,100.0245,98.654,79.578,103.1468,100.76,84.11,103.61,78.95,105.21,60.38,73.93,90.11,150.5663,85.7097,99.59,94.1714,90.43,104.3045,82.7404,75.29,104.6306
11-Nov-99,80.2674,101.28,100.48,99.994,98.6137,79.8952,103.0798,100.71,84,103.56,78.91,105.23,60.32,73.9,90.03,150.399,86.142,99.55,94.0148,90.4,104.1667,82.7424,75.26,104.7293
12-Nov-99,80.5257,101.24,100.34,99.9699,98.5794,80.1863,102.9127,100.51,83.63,103.41,78.75,105.32,60.3,73.79,89.81,150.4708,86.6363,99.39,94.1968,90.29,104.1627,82.7519,75.17,105.0708
15-Nov-99,80.8111,101.18,100.24,100.414,99.0148,80.074,102.7937,100.41,83.41,103.31,78.67,105.81,60.2,73.73,89.63,150.7937,87.2916,99.29,94.06,90.22,104.1193,82.7542,75.11,105.0506
16-Nov-99,80.4723,101.21,100.33,100.3636,98.9609,80.0571,102.9103,100.51,83.6,103.38,78.77,105.75,60.17,73.78,89.72,149.3843,87.3822,99.37,93.9914,90.27,104.2504,82.5724,75.16,105.3912
17-Nov-99,80.2086,101.28,100.45,100.2434,98.8554,79.828,102.9927,100.67,83.92,103.53,78.87,105.53,60.19,73.88,89.95,149.5155,86.4832,99.51,94.0162,90.36,104.5472,82.8898,75.25,104.9657
18-Nov-99,80.2955,101.19,100.33,100.1935,98.7963,79.9741,102.8365,100.51,83.6,103.39,78.72,105.57,60.18,73.78,89.76,149.6718,86.3984,99.38,94.0758,90.27,104.4261,82.977,75.16,105.3087
19-Nov-99,80.2528,101.18,100.29,100.388,98.9886,80.1635,102.7926,100.46,83.5,103.35,78.67,105.8,60.08,73.75,89.67,149.1883,86.0056,99.33,94.0103,90.23,104.3098,83.058,75.13,105.4751
22-Nov-99,79.7651,101.13,100.27,100.3496,98.9641,80.1497,102.798,100.43,83.46,103.34,78.68,105.7,60.13,73.74,89.69,150.9676,85.8111,99.33,94.126,90.24,104.4643,82.8986,75.13,104.8896
23-Nov-99,79.4458,101.07,100.13,100.83,99.428,79.9842,102.619,100.25,83.1,103.19,78.53,106.23,60.11,73.64,89.42,152.0288,85.9087,99.17,94.0211,90.12,104.3044,82.9602,75.03,104.8352
24-Nov-99,79.3707,100.96,100.05,100.6039,99.1865,79.8207,102.4955,100.09,82.78,103.05,78.41,106.13,60.06,73.54,89.24,151.9896,86.2099,99.04,94.0053,90.04,104.2213,82.8769,74.95,105.4779
25-Nov-99,79.4995,100.95,100,100.7242,99.3101,79.8931,102.4209,100.04,82.68,103.01,78.34,106.28,60.04,73.52,89.17,152.3106,86.5955,99,94.1475,90,104.146,83.0404,74.92,105.3595
26-Nov-99,79.0846,100.82,99.8,100.4854,99.0754,79.8908,102.2146,99.73,82.12,102.79,78.15,106.1,59.9,73.35,88.9,156.1239,85.7433,98.78,94.2585,89.88,103.7595,82.7165,74.78,105.002
29-Nov-99,79.4938,100.76,99.71,100.5312,99.1232,79.5493,102.1154,99.61,81.88,102.69,78.06,106.2,59.85,73.28,88.74,156.7184,85.7829,98.67,94.1156,89.81,103.5167,82.7099,74.72,105.2774
30-Nov-99,79.4413,100.75,99.77,99.9847,98.581,79.6223,102.1515,99.68,82.03,102.76,78.1,105.59,59.88,73.32,88.91,156.5715,85.6057,98.75,94.2135,89.87,103.6974,82.8734,74.77,105.3331
01-Dec-99,79.44,100.78,99.82,100.2407,98.8301,79.5744,102.2786,99.74,82.14,102.79,78.23,105.97,59.93,73.36,88.92,156.5746,88.334,98.78,93.9775,89.9,103.7621,82.3605,74.78,105.4971
02-Dec-99,79.2585,100.72,99.68,100.6455,99.2106,79.3646,102.1335,99.58,81.81,102.65,78.09,106.39,59.92,73.26,88.67,155.8721,85.6688,98.65,94.1323,89.8,103.7438,82.2313,74.7,105.7318
03-Dec-99,79.448,100.68,99.6,100.8888,99.4515,79.2641,102.0055,99.46,81.59,102.56,77.98,106.68,59.82,73.19,88.52,156.2887,84.9788,98.55,94.2292,89.72,103.935,82.4212,74.64,105.7281
06-Dec-99,78.9775,100.97,100.03,100.6607,99.262,79.3856,102.5092,100.04,82.72,103.04,78.43,106.16,60.03,73.53,89.23,153.8633,84.9641,99.02,94.3067,90.04,104.3141,82.4937,74.94,105.0647
07-Dec-99,79.2082,100.9,99.96,100.966,99.5651,79.411,102.4145,99.96,82.55,102.97,78.36,106.51,59.99,73.49,89.1,154.8833,84.8603,98.95,94.5179,89.98,104.1043,82.4783,74.89,104.7626
08-Dec-99,79.5724,100.96,100.01,100.9778,99.5776,79.1156,102.4192,100.05,82.72,103.04,78.36,106.47,60.06,73.54,89.19,153.7686,85.2423,99.01,94.3518,90.01,104.0895,83.0157,74.93,104.97
09-Dec-99,79.8,100.86,99.85,101.2543,99.8365,79.4016,102.1943,99.81,82.25,102.84,78.17,106.87,59.88,73.4,88.88,154.6312,84.9079,98.82,94.1992,89.88,104.0425,83.0258,74.81,105.0353
10-Dec-99,79.5237,100.81,99.81,101.2525,99.8335,79.2157,102.2143,99.77,82.18,102.81,78.2,106.89,59.79,73.38,88.84,155.514,82.8468,98.79,94.307,89.87,104.0262,82.5452,74.79,105.0086
13-Dec-99,79.578,100.81,99.75,101.6577,100.2217,79.2024,102.1267,99.71,82.02,102.73,78.14,107.35,59.67,73.33,88.66,154.4833,82.5243,98.71,94.3723,89.81,103.7664,82.4871,74.74,105.4746
14-Dec-99,79.9912,100.73,99.68,101.5256,100.0816,79.2456,102.0453,99.61,81.82,102.64,78.06,107.32,59.6,73.27,88.54,154.1773,83.4485,98.63,94.2485,89.75,103.705,82.4549,74.69,105.9051
15-Dec-99,80.19,100.76,99.66,101.2047,99.7607,79.0696,102.0392,99.59,81.81,102.64,78.05,106.95,59.54,73.26,88.58,154.4937,83.1134,98.63,94.295,89.76,103.7461,82.5198,74.69,106.0429
16-Dec-99,80.2914,100.94,99.95,100.5652,99.1447,79.3569,102.3628,99.94,82.53,102.95,78.35,106.18,59.62,73.47,89.1,154.484,85.0313,98.94,94.3133,89.99,103.9148,82.459,74.88,105.1913
17-Dec-99,80.5773,100.82,99.78,100.8674,99.4274,79.356,102.1442,99.73,82.11,102.77,78.15,106.58,60.7,73.34,88.8,154.3964,85.1709,98.75,94.7661,89.85,103.7394,82.5392,74.77,105.6251
20-Dec-99,80.3142,100.76,99.78,100.6406,99.1952,79.2273,102.1541,99.7,82.05,102.75,78.15,106.33,59.54,73.33,88.81,155.3319,84.7838,98.74,94.717,89.85,103.81,82.459,74.76,105.5657
21-Dec-99,80.2849,100.74,99.73,100.9152,99.4723,79.2258,102.0908,99.62,81.89,102.69,78.08,106.61,59.54,73.29,88.7,156.2854,86.0592,98.67,94.6403,89.8,103.7821,82.4823,74.72,105.2741
22-Dec-99,80.5471,100.76,99.72,100.7088,99.2649,79.3746,102.066,99.64,81.93,102.72,78.06,106.46,59.57,73.3,88.74,155.5668,86.3336,98.69,94.8944,89.81,103.8191,82.7001,74.73,105.431
23-Dec-99,80.2185,100.83,99.85,100.8288,99.3927,79.4138,102.2028,99.81,82.17,102.9,78.18,106.47,59.56,73.43,88.91,156.3269,85.9668,98.82,94.5524,90.04,103.7949,82.8173,73.89,104.8462
24-Dec-99,80.2492,100.84,99.8,100.8288,99.3927,79.8377,102.1609,99.76,82.13,102.78,78.13,106.83,59.52,73.36,88.79,154.7769,86.3653,98.76,94.1352,89.85,103.5699,82.8788,74.77,105.1184
