SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-10,1.0868,,,,,18.6715,11.5031,193.0304,2.5385,0.5206,,2.8533,,,45.455,3.731,3.3075,29.3205,32.3,6.8261,1131.75,1.5313,1.0139,5.4703,,0.7352,,,0.656,,7.7609,,,90.47,1.4015,,5.8849,,1.0631,1.3967,7.1438,,3.7502,31.76,7.3065
19-Mar-10,1.0912,,,,,18.7301,11.5652,195.0698,2.5522,0.5232,,2.8768,,,45.335,3.738,3.306,29.305,32.305,6.8265,1133.585,1.5365,1.0154,5.5,,0.7392,,,0.666,,7.7595,,,90.52,1.4104,,5.894,,1.0615,1.3982,7.1589,,3.7502,31.74,7.3429
22-Mar-10,1.0924,,,,,18.8004,11.5643,195.2624,2.552,0.5234,,2.8777,,,45.495,3.741,3.3225,29.5625,32.355,6.8266,1135.7,1.5416,1.0193,5.499,,0.7391,,,0.6636,,7.7611,,,90.03,1.4176,,5.9537,,1.058,1.4028,7.2082,,3.7501,31.795,7.339
23-Mar-10,1.0887,,,,,18.8155,11.5617,195.3078,2.5515,0.5232,,2.8708,,,45.43,3.727,3.3195,29.506,32.325,6.8263,1137,1.5394,1.0177,5.498,,0.7389,,,0.6637,,7.762,,,90.25,1.4152,,5.9322,,1.0562,1.4007,7.1721,,3.7502,31.83,7.3305
24-Mar-10,1.1002,,,,,19.0028,11.722,197.6701,2.5868,0.5302,,2.9149,,,45.425,3.753,3.3175,29.656,32.365,6.8266,1138,1.545,1.0268,5.5741,,0.7492,,,0.6705,,7.7608,,,91.9,1.4239,,6.0262,,1.0692,1.4054,7.2666,,3.7502,31.825,7.3677
25-Mar-10,1.0966,,,,,18.9697,11.7237,197.7671,2.5872,0.5305,,2.908,,,45.505,3.734,3.317,29.5255,32.395,6.827,1142.5,1.538,1.0188,5.5758,,0.7493,,,0.6718,,7.761,,,92.7,1.4114,,6.0597,,1.0698,1.4058,7.2231,,3.7502,31.845,7.4453
26-Mar-10,1.106,,,,,18.9902,11.6774,198.2611,2.577,0.5284,,2.9148,,,45.17,3.738,3.3075,29.6085,32.415,6.8269,1139,1.538,1.0284,5.5543,,0.7463,,,0.6709,,7.7625,,,92.57,1.4213,,6.0404,,1.0662,1.4037,7.253,,3.7502,31.876,7.446
29-Mar-10,1.0924,,,,,18.8939,11.615,197.1346,2.5632,0.5257,,2.8821,,,44.875,3.7051,3.2675,29.5325,32.355,6.8264,1135.5,1.5301,1.019,5.5248,,0.7423,,,0.6675,,7.764,,,92.68,1.4088,,5.9808,,1.0629,1.3986,7.2616,,3.7502,31.81,7.4063
30-Mar-10,1.0886,,,,,18.975,11.6556,198.5399,2.5722,0.5278,,2.8836,,,44.965,3.699,3.269,29.51,32.335,6.8258,1131.2,1.529,1.0192,5.546,,0.7449,,,0.6619,,7.7645,,,93,1.4086,,5.9854,,1.0665,1.3999,7.2642,,3.7502,31.7875,7.3795
31-Mar-10,1.0893,,,,,18.8021,11.5626,196.3863,2.5517,0.5239,,2.8521,,,44.825,3.695,3.2588,29.4185,32.405,6.8258,1131.45,1.5213,1.0145,5.5015,,0.739,,,0.6593,,7.7647,,,93.45,1.4094,,5.935,,1.0526,1.398,7.1955,,3.7502,31.77,7.3427
01-Apr-10,1.0859,,,,,18.7177,11.5575,195.6493,2.5505,0.5236,,2.8354,,,44.805,3.6913,3.2585,29.305,32.355,6.8263,1126.35,1.517,1.009,5.4997,,0.7387,,,0.6544,,7.7672,,,93.98,1.414,,5.9213,,1.047,1.3973,7.1745,,3.7502,31.74,7.281
06-Apr-10,1.0815,,,,,18.8471,11.6905,198.5206,2.5799,0.5284,,2.8667,,,44.4038,3.689,3.213,29.3265,32.375,6.8257,1124.55,1.5074,0.9991,5.5619,,0.7472,,,0.6579,,7.7655,,,93.99,1.4271,,5.981,,1.07,1.3969,7.2264,,3.7502,31.675,7.2664
07-Apr-10,1.0793,,,,,18.8886,11.7264,199.5953,2.5878,0.5299,,2.8715,,,44.495,3.6952,3.2088,29.318,32.405,6.8254,1120.665,1.4979,1.0022,5.5787,,0.7495,,,0.6577,,7.7622,,,93.67,1.4134,,5.973,,1.0733,1.3956,7.2527,,3.7503,31.55,7.2615
08-Apr-10,1.0794,,,,,18.8635,11.7141,200.4342,2.5851,0.5292,,2.8824,,,44.425,3.699,3.1988,29.423,32.285,6.824,1123.25,1.5032,1.006,5.5726,,0.7487,,,0.6559,,7.7593,,,93.14,1.4184,,5.9593,,1.0726,1.3941,7.2399,,3.7503,31.535,7.2963
09-Apr-10,1.0737,,,,,18.7431,11.6365,198.2969,2.568,0.5255,,2.8801,,,44.235,3.688,3.1865,29.184,32.21,6.8229,1117.5,1.4902,1.0049,5.5353,,0.7437,,,0.6513,,7.7571,,,93.44,1.3994,,5.9205,,1.0693,1.3901,7.2221,,3.7503,31.47,7.2772
12-Apr-10,1.0763,,,,,18.5001,11.498,194.7972,2.5374,0.5193,,2.8366,,,44.505,3.68,3.2118,28.9965,32.365,6.8252,1114.2,1.4873,1.0017,5.4696,,0.7349,,,0.6498,,7.7582,,,93.31,1.4023,,5.881,,1.058,1.3905,7.1727,,3.7503,31.58,7.239
13-Apr-10,1.0814,,,,,18.5317,11.5387,194.941,2.5464,0.5214,,2.8613,,,44.525,3.695,3.2218,29.1075,32.355,6.8251,1123.9,1.4895,1.0063,5.4892,,0.7375,,,0.6509,,7.7603,,,93.14,1.4086,,5.8857,,1.0575,1.3924,7.183,,3.7503,31.6,7.3128
14-Apr-10,1.0699,,,,,18.3995,11.482,192.6763,2.5339,0.5198,,2.8324,,,44.225,3.704,3.1938,28.986,32.245,6.8258,1112.1,1.477,0.9976,5.4617,,0.7338,,,0.6468,,7.761,,,93.41,1.4015,,5.8683,,1.0537,1.3756,7.1358,,3.7503,31.41,7.3368
15-Apr-10,1.071,,,,,18.5191,11.5336,193.6754,2.5453,0.522,,2.8434,,,44.44,3.6945,3.189,29.012,32.235,6.8261,1107.6,1.471,0.9988,5.4865,,0.7371,,,0.6452,,7.7612,,,93.14,1.4035,,5.8588,,1.0572,1.3746,7.1325,,3.7503,31.385,7.323
16-Apr-10,1.0781,,,,,18.6105,11.5831,195.3657,2.5561,0.5241,,2.8722,,,44.265,3.705,3.191,29.0332,32.22,6.8253,1110.5,1.4815,1.0128,5.5094,,0.7403,,,0.6491,,7.7618,,,92.25,1.4065,,5.8918,,1.0608,1.373,7.1804,,3.7503,31.345,7.393
19-Apr-10,1.087,,,,,18.7725,11.6193,197.1632,2.5642,0.5258,,2.8925,,,44.6538,3.7314,3.218,29.186,32.26,6.8262,1118.4,1.4944,1.0162,5.5267,,0.7426,,,0.6535,,7.762,,,92.24,1.4124,,5.9208,,1.0644,1.3796,7.1881,,3.7503,31.4675,7.4669
20-Apr-10,1.0752,,,,,18.8128,11.6244,196.7533,2.5653,0.5256,,2.8846,,,44.475,3.7238,3.2063,29.117,32.165,6.8253,1117.95,1.4882,0.9999,5.5293,,0.7429,,,0.6513,,7.7635,,,93.16,1.4071,,5.8973,,1.0663,1.3756,7.1466,,3.7503,31.415,7.409
21-Apr-10,1.0765,,,,,18.8793,11.6817,196.7821,2.5779,0.5284,,2.8891,,,44.475,3.732,3.199,29.1286,32.195,6.8275,1107.75,1.4859,0.998,5.5562,,0.7466,,,0.6491,,7.7635,,,93.23,1.4102,,5.9006,,1.0701,1.3718,7.1827,,3.7502,31.35,7.4186
22-Apr-10,1.0799,,,,,19.1189,11.7625,199.5189,2.5958,0.532,,2.9193,,,44.615,3.738,3.199,29.2162,32.295,6.8263,1108.4,1.4874,0.9993,5.5945,,0.7518,,,0.6499,,7.7623,,,93.08,1.4086,,5.9357,,1.0775,1.3734,7.2465,,3.7503,31.395,7.5071
23-Apr-10,1.085,,,,,18.9955,11.7115,197.4626,2.5845,0.5297,,2.9078,,,44.41,3.7232,3.1883,29.1465,32.205,6.827,1108.95,1.4841,1.0029,5.5707,,0.7485,,,0.6513,,7.763,,,94.28,1.4015,,5.9025,,1.0742,1.3711,7.1736,,3.7503,31.375,7.4275
26-Apr-10,1.0787,,,,,19.0559,11.7422,197.636,2.5913,0.531,,2.9154,,,44.33,3.723,3.1835,29.1158,32.225,6.8266,1104.05,1.4755,1.0007,5.585,,0.7505,,,0.6466,,7.7632,,,94.12,1.3852,,5.881,,1.0766,1.3683,7.1733,,3.7503,31.315,7.358
27-Apr-10,1.0812,,,,,19.1319,11.7493,200.9086,2.5929,0.5318,,2.9357,,,44.425,3.736,3.1875,29.202,32.24,6.8256,1110.5,1.4869,1.0058,5.5884,,0.7509,,,0.6517,,7.7635,,,93.5,1.3904,,5.8871,,1.0776,1.3691,7.2133,,3.7503,31.34,7.3902
28-Apr-10,1.0837,,,,,19.3327,11.8507,204.143,2.6152,0.5358,,2.9753,,,44.555,3.739,3.216,29.338,32.32,6.8245,1119,1.4981,1.0115,5.6367,,0.7574,,,0.6579,,7.7665,,,94.06,1.3955,,5.9657,,1.0855,1.3738,7.2959,,3.7503,31.4725,7.461
29-Apr-10,1.0778,,,,,19.2351,11.814,201.2609,2.6071,0.5344,,2.9493,,,44.52,3.725,3.1925,29.2205,32.255,6.8259,1114.95,1.4834,1.0043,5.6195,,0.7551,,,0.6546,,7.7646,,,94.22,1.3822,,5.9177,,1.0828,1.3687,7.2537,,3.7502,31.345,7.3486
30-Apr-10,1.0739,,,,,19.251,11.7661,201.4513,2.5966,0.5319,,2.9459,,,44.225,3.7163,3.1855,29.225,32.335,6.8247,1108.5,1.485,1.0129,5.5969,,0.752,,,0.653,,7.764,,,94.02,1.3691,,5.9041,,1.078,1.3704,7.2477,,3.7505,31.34,7.3583
04-May-10,1.0982,,,,,19.7905,12.0053,211.1026,2.6494,0.5425,,3.0666,,,44.575,3.7485,3.2155,29.5455,32.315,6.826,1115.5,1.5132,1.0239,5.7108,,0.7673,,,0.6616,,7.7644,,,94.52,1.386,,6.0165,,1.0991,1.3784,7.3686,,3.7502,31.425,7.5818
05-May-10,1.1023,,,,,20.2681,12.1602,216.3286,2.6835,0.5494,,3.1717,,,44.825,3.7703,3.229,29.9906,32.31,6.8263,1115.5,1.531,1.0275,5.7843,,0.7772,,,0.6616,,7.7668,,,94.39,1.3933,,6.0673,,1.1135,1.3928,7.5025,,3.7503,31.555,7.6255
06-May-10,1.1117,,,,,20.5901,12.3104,221.4792,2.7167,0.5563,,3.2447,,,45.315,3.7845,3.2615,30.4551,32.365,6.8265,1141.15,1.5461,1.0364,5.856,,0.7868,,,0.6679,,7.7719,,,93.34,1.3916,,6.1601,,1.1068,1.3957,7.6267,,3.7503,31.67,7.6745
07-May-10,1.1322,,,,,20.4616,12.3668,221.9254,2.7291,0.5591,,3.2902,,,45.425,3.7945,3.269,30.615,32.295,6.8254,1155.45,1.5731,1.0499,5.8826,,0.7904,,,0.6811,,7.7807,,,91.01,1.4063,,6.2962,,1.1119,1.3973,7.7393,,3.7503,31.68,7.7113
10-May-10,1.1114,,,,,19.9307,12.1867,213.0306,2.6894,0.5507,,3.1259,,,44.77,3.755,3.2005,30.3867,32.275,6.8263,1132.05,1.5263,1.0285,5.7962,,0.7789,,,0.6671,,7.7788,,,93.28,1.3848,,6.1439,,1.108,1.3809,7.5273,,3.7503,31.505,7.486
11-May-10,1.1156,,,,,20.089,12.3288,216.8072,2.7207,0.5573,,3.166,,,45.225,3.763,3.2058,30.2055,32.315,6.8285,1134.75,1.5359,1.0229,5.864,,0.788,,,0.6725,,7.7803,,,92.68,1.393,,6.1778,,1.1086,1.3829,7.6289,,3.7503,31.66,7.5603
12-May-10,1.1178,,,,,20.0733,12.3385,215.4168,2.7229,0.5581,,3.1287,,,45.075,3.751,3.2075,29.956,32.3,6.827,1144.025,1.5257,1.0163,5.8678,,0.7886,,,0.6729,,7.7808,,,93.09,1.3965,,6.1307,,1.1077,1.3797,7.5341,,3.7502,31.71,7.4828
13-May-10,1.1119,,,,,20.1727,12.4515,216.4889,2.7478,0.563,,3.1438,,,45.015,3.754,3.1885,30.0105,32.365,6.8278,1129.5,1.5191,1.0178,5.9198,,0.7958,,,0.6813,,7.7819,,,92.6,1.3965,,6.1639,,1.1144,1.3817,7.6035,,3.7503,31.675,7.4834
14-May-10,1.1222,,,,,20.5151,12.5928,221.7787,2.779,0.5695,,3.2366,,,45.215,3.768,3.1925,30.276,32.32,6.8263,1130.75,1.5369,1.032,5.9872,,0.8048,,,0.687,,7.783,,,92,1.4011,,6.2159,,1.1278,1.3863,7.7292,,3.7503,31.71,7.5525
17-May-10,1.1375,,,,,20.6931,12.6846,225.6019,2.7992,0.5735,,3.2531,,,45.5038,3.763,3.2275,30.564,32.425,6.8274,1153.75,1.544,1.0336,6.0318,,0.8107,,,0.693,,7.801,,,92.5,1.4288,,6.2529,,1.1354,1.3913,7.7839,,3.7503,31.875,7.564
18-May-10,1.1435,,,,,20.5609,12.6457,224.2787,2.7907,0.5717,,3.2442,,,45.5238,3.778,3.213,30.299,32.295,6.8273,1146.5,1.5432,1.0312,6.0134,,0.8082,,,0.6927,,7.7969,,,92.56,1.4288,,6.2708,,1.1333,1.3885,7.7204,,3.7502,31.86,7.5681
19-May-10,1.1874,,,,,20.8704,12.6805,228.2357,2.7984,0.5733,,3.3391,,,46.28,3.803,3.2525,30.744,32.365,6.8269,1164.9,1.5901,1.0486,6.0304,,0.8104,,,0.696,,7.8009,,,91.37,1.4854,,6.4254,,1.1529,1.4002,7.8379,,3.7502,32.0475,7.8237
20-May-10,1.2203,,,,,20.9478,12.6857,228.912,2.7995,0.5735,,3.3769,,,46.825,3.841,3.2755,31.479,32.37,6.8277,1194.25,1.5967,1.0699,6.0339,,0.8108,,,0.6991,,7.8026,,,89.55,1.5026,,6.5535,,1.1537,1.4138,7.9597,,3.7503,32.115,7.9961
21-May-10,1.2111,,,,,20.4603,12.4614,222.0771,2.75,0.5634,,3.2773,,,46.935,3.834,3.321,31.141,32.385,6.8262,1194,1.578,1.0625,5.9273,,0.7964,,,0.6924,,7.8038,,,89.91,1.4778,,6.4826,,1.1484,1.4103,7.8222,,3.7505,32.155,7.869
24-May-10,1.2038,,,,,20.6196,12.6396,224.3719,2.7893,0.5715,,3.3129,,,46.975,3.814,3.319,31.065,32.44,6.8286,1214.65,1.573,1.0603,6.0117,,0.8078,,,0.6941,,7.8009,,,90.5,1.4857,,6.4966,,1.1581,1.4064,7.8423,,3.7503,32.09,7.8488
25-May-10,1.2273,,,,,20.9565,12.78,228.9717,2.8203,0.5778,,3.4085,,,47.51,3.849,3.3645,31.585,32.565,6.831,1251.1,1.5977,1.0811,6.0771,,0.8168,,,0.6975,,7.8017,,,89.71,1.5056,,6.6363,,1.1626,1.4203,8.0326,,3.7503,32.345,7.9765
26-May-10,1.2015,,,,,20.9115,12.803,227.821,2.8254,0.5794,,3.3512,,,47.2238,3.863,3.3165,31.133,32.535,6.8292,1253.5,1.5734,1.063,6.0882,,0.8183,,,0.6933,,7.7912,,,90.47,1.4921,,6.5257,,1.1586,1.4076,7.952,,3.7503,32.275,7.6586
27-May-10,1.1855,,,,,20.9271,12.7624,225.1305,2.8155,0.5772,,3.3256,,,46.725,3.848,3.2945,30.7815,32.545,6.8296,1223.95,1.5669,1.0546,6.0664,,0.8154,,,0.6909,,7.7845,,,90.8,1.4723,,6.4866,,1.1608,1.4052,7.9208,,3.7498,32.035,7.6645
28-May-10,1.1795,,,,,20.9553,12.695,223.6315,2.8002,0.5742,,3.3043,,,46.325,3.8356,3.293,30.705,32.58,6.8305,1194.8,1.5671,1.0515,6.0337,,0.811,,,0.6916,,7.7859,,,90.93,1.4741,,6.4669,,1.1576,1.4035,7.8458,,3.7503,31.9635,7.5935
01-Jun-10,1.1885,,,,,20.9008,12.7385,224.0866,2.8097,0.5769,,3.3318,,,47.09,3.869,3.3075,31.0474,32.59,6.8275,1216.25,1.5775,1.046,6.0537,,0.8137,,,0.6803,,7.7911,,,91.29,1.4633,,6.4412,,1.1532,1.4095,7.7785,,3.7503,32.365,7.6887
02-Jun-10,1.2005,,,,,21.168,12.8309,225.9672,2.8302,0.5811,,3.3636,,,46.91,3.858,3.2975,31.223,32.595,6.8296,1216.5,1.5833,1.0452,6.0989,,0.8197,,,0.6863,,7.7942,,,92.29,1.4771,,6.5029,,1.1592,1.4111,7.8412,,3.7503,32.265,7.7023
03-Jun-10,1.1851,,,,,21.1463,12.8238,228.3572,2.8291,0.5805,,3.3503,,,46.56,3.855,3.2655,31.11,32.575,6.8283,1199,1.5805,1.0413,6.0968,,0.8193,,,0.6839,,7.7909,,,92.43,1.4658,,6.4557,,1.1537,1.4044,7.8093,,3.7505,32.26,7.646
04-Jun-10,1.2045,,,,,21.5562,13.0176,237.77,2.8687,0.5887,,3.4758,,,46.875,3.865,3.2755,31.414,32.625,6.8286,1201.7,1.597,1.0502,6.1804,,0.8308,,,0.6869,,7.7916,,,91.93,1.4832,,6.5566,,1.1601,1.4111,7.9644,,3.7498,32.34,7.7625
07-Jun-10,1.227,,,,,21.8325,13.1201,238.4525,2.8945,0.5938,,3.4873,,,47.0888,3.882,3.3325,31.804,32.645,6.8322,1235.615,1.6066,1.0583,6.2347,,0.8383,,,0.6899,,7.8037,,,91.71,1.5129,,6.6988,,1.1616,1.418,8.086,,3.7498,32.44,7.8175
08-Jun-10,1.2229,,,,,21.7628,13.1056,238.2272,2.8902,0.5924,,3.4699,,,46.845,3.887,3.3275,31.8225,32.615,6.8294,1233.995,1.6084,1.0563,6.2262,,0.837,,,0.6959,,7.8052,,,90.99,1.5129,,6.7017,,1.1514,1.4181,8.1004,,3.7502,32.435,7.7575
09-Jun-10,1.1989,,,,,21.5143,12.9874,233.2476,2.8636,0.587,,3.4156,,,46.9538,3.8708,3.3185,31.597,32.595,6.8285,1247.8,1.596,1.0381,6.1694,,0.8293,,,0.6852,,7.8012,,,91.48,1.4865,,6.5631,,1.143,1.4128,7.9721,,3.7503,32.4425,7.7295
10-Jun-10,1.1811,,,,,21.2367,12.9267,230.1363,2.8525,0.5845,,3.3869,,,46.9,3.85,3.302,31.575,32.485,6.8305,1250.9,1.5879,1.0324,6.1453,,0.8261,,,0.6819,,7.793,,,91.29,1.4607,,6.4998,,1.1428,1.4039,7.899,,3.7502,32.39,7.7064
11-Jun-10,1.1776,,,,,21.2809,12.942,233.1762,2.8553,0.5851,,3.3984,,,46.785,3.851,3.2835,31.599,32.445,6.832,1246.15,1.581,1.0358,6.1503,,0.8269,,,0.6871,,7.7938,,,91.67,1.4529,,6.478,,1.1497,1.4031,7.9417,,3.7503,32.4345,7.7212
14-Jun-10,1.1562,,,,,20.8251,12.7489,227.9466,2.8125,0.5764,,3.3241,,,46.495,3.823,3.2525,31.6615,32.405,6.8323,1221.3,1.5685,1.023,6.0575,,0.8145,,,0.6762,,7.7912,,,91.77,1.4278,,6.3886,,1.1363,1.3948,7.8081,,3.7504,32.21,7.636
15-Jun-10,1.1617,,,,,20.836,12.7186,227.0637,2.8054,0.5749,,3.305,,,46.515,3.815,3.2685,31.309,32.415,6.8323,1229.5,1.569,1.0288,6.0425,,0.8125,,,0.6749,,7.7913,,,91.22,1.4374,,6.3731,,1.1313,1.396,7.7612,,3.7505,32.27,7.6075
16-Jun-10,1.157,,,,,20.885,12.7038,227.4417,2.8034,0.5745,,3.3135,,,46.46,3.8178,3.263,31.202,32.4,6.8323,1212.15,1.5659,1.025,6.0391,,0.8119,,,0.6741,,7.791,,,91.39,1.4333,,6.4037,,1.1284,1.394,7.8021,,3.7505,32.25,7.5919
17-Jun-10,1.159,,,,,20.8482,12.6669,227.258,2.7945,0.5729,,3.3004,,,46.16,3.8263,3.2675,30.9355,32.4,6.829,1213.4,1.564,1.0316,6.0206,,0.8093,,,0.6761,,7.7865,,,90.81,1.4278,,6.3845,,1.1138,1.3931,7.7568,,3.7503,32.245,7.5866
18-Jun-10,1.1498,,,,,20.8044,12.6386,225.5209,2.7886,0.5715,,3.2725,,,46.165,3.818,3.2505,30.9773,32.395,6.8267,1206.66,1.5557,1.0247,6.0084,,0.8076,,,0.6756,,7.7826,,,90.84,1.4172,,6.3578,,1.1096,1.3836,7.7102,,3.7503,32.135,7.508
21-Jun-10,1.1346,,,,,20.8417,12.6432,225.1232,2.7893,0.5723,,3.2629,,,45.575,3.8287,3.1885,30.7645,32.285,6.7968,1174.6,1.5517,1.0189,6.0107,,0.8078,,,0.6749,,7.7693,,,91.15,1.4037,,6.3627,,1.1088,1.3746,7.6824,,3.7504,31.745,7.4837
22-Jun-10,1.138,,,,,21.0087,12.7396,227.6887,2.8111,0.5767,,3.3042,,,46.045,3.8495,3.209,30.9025,32.335,6.8127,1183.7,1.5613,1.0208,6.0591,,0.8141,,,0.676,,7.777,,,90.63,1.4108,,6.4619,,1.107,1.3828,7.7646,,3.7505,32.0835,7.5588
23-Jun-10,1.1502,,,,,20.9951,12.7873,229.2729,2.821,0.5788,,3.3292,,,46.295,3.855,3.241,31.096,32.395,6.8114,1188.95,1.5772,1.0444,6.0806,,0.817,,,0.6712,,7.7794,,,90.1,1.4065,,6.5086,,1.1114,1.3934,7.7935,,3.7505,32.1835,7.5502
24-Jun-10,1.1545,,,,,20.9669,12.7058,230.354,2.8031,0.5752,,3.3405,,,46.605,3.859,3.239,31.085,32.41,6.7996,1189.075,1.5796,1.0453,6.0421,,0.8118,,,0.6681,,7.7787,,,89.33,1.4172,,6.495,,1.1038,1.3942,7.7816,,3.7498,32.206,7.6314
25-Jun-10,1.1569,,,,,20.9387,12.7343,231.4732,2.8088,0.5763,,3.3544,,,46.375,3.866,3.249,31.1055,32.39,6.7911,1215.3,1.5803,1.0412,6.0551,,0.8135,,,0.6677,,7.7784,,,89.29,1.4142,,6.4835,,1.0965,1.3917,7.7756,,3.7503,32.11,7.6523
28-Jun-10,1.1451,,,,,20.8612,12.6936,232.071,2.8,0.5748,,3.3567,,,46.205,3.882,3.221,30.9985,32.375,6.796,1203.1,1.5713,1.034,6.0376,,0.8109,,,0.6619,,7.783,,,89.24,1.4122,,6.4096,,1.0833,1.3877,7.7253,,3.7504,32.055,7.5503
29-Jun-10,1.1718,,,,,21.1405,12.8509,235.7501,2.8351,0.5824,,3.4087,,,46.425,3.882,3.254,31.3455,32.405,6.7977,1217.85,1.5849,1.0508,6.1158,,0.8211,,,0.664,,7.7844,,,88.44,1.4413,,6.4981,,1.084,1.4024,7.8098,,3.7505,32.2735,7.6536
30-Jun-10,1.1843,,,,,20.9667,12.7774,232.8462,2.8192,0.5791,,3.3783,,,46.425,3.885,3.239,31.2335,32.425,6.7815,1221.85,1.584,1.0627,6.0819,,0.8165,,,0.6684,,7.7872,,,88.48,1.4539,,6.5033,,1.0786,1.3963,7.7823,,3.7505,32.275,7.664
01-Jul-10,1.1956,,,,,20.6809,12.568,230.5098,2.7723,0.5695,,3.3464,,,46.615,3.887,3.24,31.125,32.365,6.7807,1228.75,1.5839,1.0638,5.981,,0.8029,,,0.6617,,7.7956,,,87.06,1.459,,6.4947,,1.0622,1.3975,7.7296,,3.7505,32.195,7.7762
02-Jul-10,1.182,,,,,20.373,12.4189,226.3053,2.74,0.5628,,3.2942,,,46.575,3.89,3.2245,31.0385,32.395,6.7709,1229.25,1.5653,1.0643,5.9126,,0.7935,,,0.6583,,7.7935,,,87.71,1.4459,,6.422,,1.0655,1.3923,7.6133,,3.7505,32.25,7.7137
05-Jul-10,1.1932,,,,,20.3862,12.4871,227.6572,2.7553,0.5658,,3.2824,,,46.775,3.886,3.2085,31.1565,32.44,6.7758,1223.825,1.5632,1.067,5.9461,,0.798,,,0.6618,,7.7906,,,87.74,1.4556,,6.4306,,1.0629,1.3943,7.6744,,3.7498,32.205,7.733
06-Jul-10,1.1707,,,,,20.1692,12.3753,224.5434,2.7302,0.5607,,3.2427,,,46.77,3.876,3.2055,30.9715,32.435,6.7801,1222.89,1.5554,1.0498,5.8933,,0.7907,,,0.6571,,7.7877,,,87.43,1.4362,,6.3547,,1.0576,1.3859,7.5973,,3.7498,32.2,7.6115
07-Jul-10,1.165,,,,,20.1908,12.391,224.0599,2.7337,0.5615,,3.2452,,,46.975,3.884,3.2195,31.065,32.465,6.777,1221.55,1.5565,1.0518,5.9011,,0.7917,,,0.6579,,7.7898,,,87.28,1.4302,,6.4045,,1.0542,1.386,7.6037,,3.7505,32.22,7.6145
08-Jul-10,1.1444,,,,,20.0339,12.3418,221.1892,2.7229,0.5593,,3.2201,,,46.785,3.8698,3.2025,30.8556,32.435,6.776,1209.3,1.5517,1.0414,5.8788,,0.7886,,,0.6596,,7.7886,,,88.58,1.414,,6.3625,,1.0511,1.3824,7.532,,3.7503,32.1075,7.5728
09-Jul-10,1.143,,,,,20.0578,12.3903,221.3743,2.7335,0.561,,3.2225,,,46.665,3.868,3.1955,30.895,32.355,6.772,1198,1.5524,1.0317,5.9017,,0.7916,,,0.6618,,7.7754,,,88.49,1.4134,,6.3686,,1.0576,1.3825,7.4949,,3.7503,32.08,7.5875
12-Jul-10,1.1439,,,,,20.1287,12.4348,221.0392,2.7434,0.5632,,3.2282,,,46.67,3.865,3.204,30.787,32.365,6.7709,1204.35,1.555,1.036,5.9238,,0.7945,,,0.6634,,7.7728,,,88.55,1.4067,,6.3579,,1.0628,1.3826,7.5199,,3.7498,32.11,7.6156
13-Jul-10,1.1395,,,,,20.0418,12.3519,219.2186,2.7253,0.5594,,3.2068,,,46.745,3.857,3.2025,30.6625,32.365,6.772,1213.075,1.5501,1.0313,5.885,,0.7893,,,0.6592,,7.7743,,,88.08,1.399,,6.2737,,1.0541,1.3775,7.435,,3.7498,32.17,7.5506
14-Jul-10,1.1329,,,,,20.0526,12.2946,218.8845,2.7124,0.5567,,3.1909,,,46.725,3.8658,3.1985,30.585,32.325,6.7714,1203.05,1.5434,1.0324,5.8536,,0.7855,,,0.6551,,7.7712,,,88.47,1.3868,,6.2351,,1.0551,1.3747,7.3757,,3.7498,32.115,7.5342
15-Jul-10,1.1393,,,,,19.6999,12.1363,216.8683,2.6779,0.5496,,3.1619,,,46.525,3.87,3.202,30.4204,32.235,6.7774,1203.75,1.5357,1.0415,5.7783,,0.7756,,,0.6504,,7.7678,,,87.46,1.3854,,6.2032,,1.0421,1.3749,7.3225,,3.7505,32.12,7.5523
16-Jul-10,1.1457,,,,,19.6549,12.0837,217.6898,2.6661,0.5476,,3.1727,,,46.78,3.856,3.2055,30.4419,32.235,6.775,1203.7,1.5386,1.053,5.7535,,0.7721,,,0.6518,,7.7743,,,86.41,1.4029,,6.2417,,1.0484,1.375,7.323,,3.7504,32.1175,7.5848
19-Jul-10,1.1533,,,,,19.5713,12.0699,224.6684,2.6626,0.5468,,3.1873,,,47.095,3.8523,3.225,30.497,32.285,6.778,1215.65,1.5396,1.0553,5.7469,,0.7711,,,0.6573,,7.7748,,,86.68,1.4203,,6.301,,1.0515,1.3783,7.3439,,3.7501,32.155,7.6632
20-Jul-10,1.1414,,,,,19.7004,12.145,223.2674,2.6798,0.55,,3.2,,,47.255,3.858,3.2125,30.503,32.295,6.7781,1207.4,1.5347,1.0563,5.7835,,0.7761,,,0.6561,,7.7746,,,87.03,1.4077,,6.3076,,1.0481,1.3745,7.3864,,3.7503,32.15,7.6173
21-Jul-10,1.1335,,,,,19.7488,12.21,221.7707,2.6933,0.5528,,3.1973,,,47.095,3.862,3.2135,30.4405,32.305,6.7769,1204.25,1.5293,1.0423,5.8132,,0.78,,,0.6573,,7.7743,,,87.18,1.3922,,6.2469,,1.0507,1.3742,7.3739,,3.7505,32.14,7.5363
